SN,Text ID,Text,SEN,HAO,POL,PGS,FT,EYE,HBF,FR,EMP,BF,SW,DO
2983,0700212a534b4bb7,हावा कुरा नगर बरु बाटो लेन को बनाउ ट्राफिक लाइट हरु राख नियम कडा बनाउ र सबैले नियम पालना गर अनि सहज हुन्छ,2,0,1,1,1,0,0,0,0,0,0,0
2984,f013a1cb501b4435,तोर्पे नै रहेछ आफुले कहिले लोकल गाडीमा हिडेको छ कि छैन,1,1,0,1,1,0,0,0,0,0,0,0
2985,4e70ddfb84114ee5,गगन जि कुर्ची मा बस्दा हल्लेको खुत्ता र ढुङ्गा मुधा मथी बस्दा हल्लेको खुत्ता येउतै हुदैन येउतै जुत्ता लगाएपनी,2,1,1,1,0,0,0,0,0,0,0,0
2986,42c336cc8dec4dd1,यस्ता सोच भिजन भएका सांसद नेपालमा अनि के हुनु यो देशमा,0,0,1,1,0,0,0,0,0,0,0,0
2987,c1b5a68dc20447f6,कुरा त सहि हो तर तिमी गफ धेरै गर्छौके पी ओलीधोती खोली जस्तै,0,1,1,1,0,0,0,0,0,0,0,0
2988,a0c7012debe74f6a,युवा नेता,0,0,1,1,0,0,0,0,0,0,0,0
2989,6e088382428b438f,गाडीको सङ्ख्य घटायर हैनबाहिरी जिल्लामा बाटो घाटो बढायर बिकट ठाऊमा बिकास गरेर मात्र समस्याको समाधान हुन्छ,2,0,1,1,1,0,0,0,0,0,0,0
2990,243c9d839e9f4a8d,यो पाखण्डी दलाललाई जुत्ताको माला लगाएर नाङ्गै शहर घुमाउनु पर्छ,1,1,0,1,0,0,0,0,0,0,0,0
2991,ab814f870d234b9b,त्यही भएर तीन तीन वटा गाडी छ होइन युरोप अमेरिकाको कुर नगर फेरी लुट्न पाउँदैन,1,1,0,1,1,0,0,0,0,0,0,0
2992,e7cf51552cda4dcf,बाँदर छुद्,1,1,0,0,0,0,0,0,0,0,0,0
2993,f6b33694fc334cdd,रन्डको बान,1,1,0,0,0,0,0,0,0,0,0,0
2994,73a7eb67c89e4d4c,मन्त्री को नाम मा पनि धप्प रहेछ ट्राफिक रुल्स लाई फलो गरुनी भन्ने त कता गयो गाडी घटाउने को भन्छ मन्त्री को बोली हेर्न,1,1,1,1,1,0,0,0,0,0,0,0
2995,41e78f3083a14422,यस्को कुरा कसैले नपत्याउनु होला,1,1,0,0,0,0,0,0,0,0,0,0
2996,c6d78393726146b9,गफाडी,1,1,0,0,0,0,0,0,0,0,0,0
2997,72cbb429b5b54b60,खोला छेकन ठिक हो हैनर बाखरा,1,1,0,0,0,0,0,0,0,0,0,0
2998,984f7f9b788c44a3,पैला त आफ्नो गाडी आफै घटा अनि मात्रै कुरा गर,1,1,0,1,1,0,0,0,0,0,0,0
2999,7f2628a22ba34573,संसद भवन बडाउनु भन्दा सांसद घटाउदा कस्तो हुन्छ,1,1,0,1,0,0,0,0,0,0,0,0
3000,ee8bbd6f64b24182,केही ब्यक्ति ले भ्रम फैलाइराछ हजुरले यथार्थ कुरा बोल्दिसो दाइ जय नेपाल,2,0,1,1,0,0,0,0,0,0,0,0
3001,9e4a179162114fe6,सहि हो गगन देशको प्रधान मन्त्री हुने मान्छे हो नि,2,0,1,1,0,0,0,0,0,0,0,0
3002,8de613d86f284793,good ho naiगगन भनेको भोलिको प्रधानमन्त्री हुने मान्छे हो love you दाइ,2,0,1,1,0,0,0,0,0,0,0,0
3003,beb4f042c7af475c,देश डुब्छ,1,1,0,0,0,0,0,0,0,0,0,0
3004,b1bd753972654cac,यथार्थ र सहि जवाफ दिनु भयो दाजु जय नेपाल,2,0,0,1,0,0,0,0,0,0,1,0
3005,f10a14b98c2e4b32,बुज्नी मान्छे भनेको यस्तो हुनु पर्छ,2,0,0,1,0,0,0,0,0,0,0,0
3006,d086e7b82aed4c06,जय नेपाल दाई,2,0,0,1,0,0,0,0,0,0,1,0
3007,60daadbb10b944c5,जय नेपाल,2,0,0,1,0,0,0,0,0,0,0,0
3008,0f7386351c424395,कति झुठो कुरा गर्छ,1,1,0,0,0,0,0,0,0,0,0,0
3009,7d903041fa464db7,गगन दाइ गगन हुन कसैले भ्रम नफैलाए हुन्छ,2,0,1,1,0,0,0,0,0,0,0,0
3010,2a206eab13214276,गगन काग्रेसको मात्र गगन होइन सिङ्गो देशको गगन हो,2,0,1,1,0,0,0,0,0,0,0,0
3011,0a5994d743b94f66,एकदमै यथार्थ कुरा गर्नु भो,2,0,0,1,0,0,0,0,0,0,0,0
3012,c2a754b0d3c742bb,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3013,580dbcb39f0d4209,हो नी जय नेपाल,2,0,0,1,0,0,0,0,0,0,0,0
3014,2dd4edfd29e54e58,सही कुरा गर्नु भयो वडाअध्यक्ष ज्यु,2,0,0,0,0,0,0,0,0,0,0,0
3015,251a576f383a496b,सही हो,2,0,0,0,0,0,0,0,0,0,0,0
3016,78370aa8d3ff428c,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3017,c3c894b49b3840f5,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3018,1de0c98973ca4ff2,सहि कुरा,2,0,0,0,0,0,0,0,0,0,1,0
3019,b5f88d3ee3114407,सहि कुरा,2,0,0,0,0,0,0,0,0,0,1,0
3020,677e978a3535431f,हो हो तिमिहरु भन अरु ले पत्याइदिन्छन,0,1,0,1,0,0,0,0,0,0,0,0
3021,08081e1ac06b4470,ठीक कुराआयो,2,0,0,0,0,0,0,0,0,0,0,0
3022,cfa4c511ca24456b,सहि कुरा गर्नु भयोयस्ता कार्यकर्ता भय देस बिकास र जन बिश्वास बढ्छगगन ले यौटा बाटो हेर्ने होईन देस हेर्ने हो सलाम छ तपाईंको सकारात्मक सोच,2,0,1,1,0,0,0,0,0,0,1,0
3023,b97a5730849b410d,कुरो सहिहो न बुझ्नेलाई बुजाउन सजिलो छ बुझपचाउनेलाइ गाह्रो अध्यक्ष ज्यु,1,1,1,1,0,0,0,0,0,0,0,0
3024,119f552f16ed4ff7,गगन थापा देशको पैसा खोलामाथि लगाएर अरौंब रुपैया स्वाहा पारेर देश कंगाल बनाउन र देशको हितमा नसोच्ने मान्छे हो,2,1,0,0,0,0,0,0,0,0,0,0
3025,ddf998eebf3c4f15,खहरे मा जति बजेट खनयाए नि केही हुन न धेरै बकबक नगर खहरे खोला लाई उसकै बाटोमा छोडदेउ,1,1,0,0,0,0,0,0,0,1,0,0
3026,0266908e75ee4d19,नेपाल सरकार ले र जनताकाे तिरेकाे कर काे बजेट हाे गगन थापाले बाउकाे सम्पत्ति बेचेर दिएको बजेट हाेर अनि खाेल बेच्ने अधिकार तपाई हरुलाई छ,2,1,1,1,0,0,0,0,0,1,0,0
3027,4f70b42c0bcc4198,जति राम्रो गरेनी पाउनु गाली नै छ केरे,1,1,0,0,0,0,0,0,0,0,0,0
3028,c70d059ccb3643a7,गगन भ्रष्टाचारी हो यो त्यसैको झोले रहेछ,1,1,0,0,0,0,0,0,0,0,0,0
3029,69c3688303794bbe,जय नेपाल जय गगन,2,0,1,1,0,0,0,0,0,0,0,0
3030,50a0467270bf4f05,मानछे हौडा रेछ कुरा गरछ हावा,2,0,1,1,0,0,0,0,0,0,0,0
3031,1435fa6cf0214d1e,भुत्रो बन्छ मन्त्री,1,1,0,0,0,0,0,0,0,0,0,0
3032,7b1ec86485594678,गगन थापा ले के गरेत काम त गरेको गरै हो जयदेस जय नरेश काम नगर्ने लाइ भोट नदेस,1,1,1,1,0,0,0,0,0,0,0,0
3033,1da185a53e324216,अनि खोला मिच्दा के हेरेर बसेको,1,1,0,0,0,0,0,0,0,0,0,0
3034,4d125adb0e624ffc,खाहरेमा कारोडको बजेत तेहि हिम पाइप हल्ने त होला,1,1,1,1,0,0,0,0,0,0,0,0
3035,2461b3ad2185486c,गगन थापाको कार्यकर्ता हु भन्दा गर्बले छाती चौडा हुन्छ,2,0,1,1,0,0,0,0,0,0,0,0
3036,a2c4ce5b9b45404f,गन्तन्त्र आएको झण्डै बर्ष भइ सक्यो महिना काम गरेर पुग्योअरु बर्षमहिनाको खोइत,1,0,1,1,0,0,0,0,0,0,0,0
3037,97ab91403bd040d6,जय गगनजि,2,0,0,0,0,0,0,0,0,0,0,0
3038,e9a75f0261624dca,जय नेपाल नेता जि,2,0,0,0,0,0,0,0,0,0,1,0
3039,19fcb43dd9a546c6,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3040,b790003c35794ab4,सफल स्वास्थ्य मन्त्री,2,0,0,0,0,0,1,0,0,0,0,0
3041,1ba44890174040c0,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3042,397987e243c840f5,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3043,c7015af162274073,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3044,ff274a8b4e17416c,प्राविधिक शिक्षा स्वास्थ्य पढ्न कोटा कम भयो भनेर पढ्न नदिने नियम गलत छ यसप्रति ध्यान जानु पर्यो नत्र पढ्न चाहाने छोराछोरी बिदेशिन बाध्य भए,2,1,0,1,0,1,1,0,0,0,0,0
3045,198d909b20884992,जय नेपाल,2,0,0,0,0,0,0,0,0,0,1,0
3046,bc35ac37eef04629,धेरै राम्रो,2,0,0,0,0,0,0,0,0,0,1,0
3047,7d2df06d9cb44d78,जय गगन दाई,2,0,0,0,0,0,0,0,0,0,0,0
3048,0828f905c73c4c56,लाल सलाम कमरेड,2,0,1,1,0,0,0,0,0,0,0,0
3049,384cd7fb9c7f451f,जय नेपाल गगन दाई,2,0,0,0,0,0,0,0,0,0,0,0
3050,cfef813295284622,जय नेपाल बर्षमा यतीका काम हुदो रैछ अझ गगनलाई देशको प्रधानमन्त्री बनाउन सके देश र नागरिकको मुहार कती उज्यालो हुन्थ्यो होला है शुभकामना छ,2,0,1,1,0,0,0,0,0,0,0,0
3051,6fc8bef96d164443,भगवान हेर्दै छ,2,0,0,0,0,0,0,0,0,0,0,0
3052,068dd84c5fa44136,युवाहरु आउ देश बचाउ,2,0,0,1,0,1,0,0,0,0,0,0
3053,c2391dbeba8a4c2c,कस्को बिस्वास गर्नु खोइ सगरमाथा भनेर माछापुछ्रे देखिएपछि,1,1,0,0,0,0,0,0,0,0,0,0
3054,e7dc7ba616fb4141,अबो पसुपतीबाट पनि कान्ड बाहिर आउने पो होकि,1,1,0,0,0,0,0,0,0,0,1,0
3055,444b3fa238f448db,नेपालमा मन्दिर स्कूल हस्पिटल सबै बिजिनेस त भाको छ,2,0,0,1,0,0,0,0,0,1,0,0
3056,b4c61081e3854527,यो पैसा थोरै थोरै गरेर याहाका पदाधिकारी र मुख्य पुजारी मिलेर सबै पैसा अन्त लिइरहेको छन यो भित्रि खेल भैरहेको छ,2,1,1,1,0,0,0,0,0,0,0,0
3057,293e7ca76bb2461f,साला कुकुर हरु भगवान को नाम गरेर खानु भनेको आफ्नै गु खाए सरी हो,1,1,0,1,0,0,0,0,0,0,0,0
3058,c29fcbd4446b45ec,जय भोलेनाथ,2,0,0,0,0,0,0,0,0,0,1,0
3059,be9fbade24264540,खायो खायो भारत ले देश,2,1,0,0,0,0,0,0,0,0,0,0
3060,6073483bb0914eb1,म सँग पैसा छैन तर व्यवस्थापन चै पक्कै छ,2,0,0,1,0,0,1,0,0,0,0,0
3061,0019750296574671,अब महानगरले हस्तक्षेप गर्नु पर्छ,2,0,0,1,0,0,0,0,0,0,0,0
3062,0ebfd07c99694b1f,मन्दिर को लागि आको पोइशा मा नी भष्टाचार गर्ने हरु लाई त के भन्नु खोहि कहिले सुध्रिन्छ मेरो देश मन्दिर मा आको पैसा मन्दिर मै व्यावस्थापन गरौं,1,1,0,1,0,0,0,0,0,1,0,0
3063,1f021bf154e74e78,simple खाेलालाई खाेला नै कायम गराैँ दायाँ बायाँकाे बस्ती हटाउनु पर्छ,2,1,0,0,0,0,0,0,0,0,0,1
3064,be8dc761cda14dce,आखिर बालेन नै चाहिने रैछ समाधानकाे लागि बालेनले अवश्य गर्छनजनताकाे साथ चाहिन्छ,2,1,0,0,0,0,0,0,0,0,1,0
3065,423eb25fd26943a5,कुरा ठिक छ,2,0,0,0,0,0,0,0,0,0,0,0
3066,87ccf890fe144a8e,गगन ले सक्तैनन् उहीँ हल्ला मात्रै गर्ने हो काम गर्ने त मेयर बालेन नै हो,2,1,1,1,0,0,0,0,0,0,0,0
